timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
3235603,5.219092,0.0,0,0,1,0,0,0,0
3735603,5.244873,0.0,0,0,1,0,0,0,0
4245603,5.2464843,0.0,0,0,1,0,0,0,0
4745603,5.215869,0.0,0,0,1,0,0,0,0
5245603,5.2464843,0.0,0,0,1,0,0,0,0
5745610,5.2738767,0.0,0,0,1,0,0,0,0
6245603,5.2738767,0.0,0,0,1,0,0,0,0
6745603,5.244873,0.0,0,0,1,0,0,0,0
7245603,5.2916017,0.0,0,0,1,0,0,0,0
7745603,5.2770996,0.0,0,0,1,0,0,0,0
8245603,5.264209,0.0,0,0,1,0,0,0,0
8745603,5.244873,0.0,0,0,1,0,0,0,0
9255603,5.2368164,0.0,0,0,1,0,0,0,0
9755610,5.293213,0.0,0,0,1,0,0,0,0
10255608,5.2497067,0.0,0,0,1,0,0,0,0
10755603,5.219092,0.0,0,0,1,0,0,0,0
11265626,5.2480955,0.0,0,0,1,0,0,0,0
11765606,5.2384276,0.0,0,0,1,0,0,0,0
12265603,5.2142577,0.0,0,0,1,0,0,0,0
12765603,5.2867675,0.0,0,0,1,0,0,0,0
13265603,5.2867675,0.0,0,0,1,0,0,0,0
13765607,5.240039,0.0,0,0,1,0,0,0,0
14265603,5.2497067,0.0,0,0,1,0,0,0,0
14765624,5.24165,0.0,0,0,1,0,0,0,0
15265603,5.22876,0.0,0,0,1,0,0,0,0
15775603,5.244873,0.0,0,0,1,0,0,0,0
16275610,5.2513185,0.0,0,0,1,0,0,0,0
16775603,5.244873,0.0,0,0,1,0,0,0,0
17275603,5.270654,0.0,0,0,1,0,0,0,0
17775603,5.256152,0.0,0,0,1,0,0,0,0
18285603,5.28999,0.0,0,0,1,0,0,0,0
18785603,5.2867675,0.0,0,0,1,0,0,0,0
19285610,5.2497067,0.0,0,0,1,0,0,0,0
19785603,5.2368164,0.0,0,0,1,0,0,0,0
20295652,5.294824,0.0,0,0,1,0,0,0,0
20795603,5.2368164,0.0,0,0,1,0,0,0,0
21295608,5.2110353,0.0,0,0,1,0,0,0,0
21795603,5.2335935,0.0,0,0,1,0,0,0,0
22295603,5.2384276,0.0,0,0,1,0,0,0,0
22805603,5.2126465,0.0,0,0,1,0,0,0,0
23305603,5.2851562,0.0,0,0,1,0,0,0,0
23805610,5.280322,0.0,0,0,1,0,0,0,0
24305603,5.244873,0.0,0,0,1,0,0,0,0
24805635,5.270654,0.0,0,0,1,0,0,0,0
25305603,5.2851562,0.0,0,0,1,0,0,0,0
25815603,5.2513185,0.0,0,0,1,0,0,0,0
26315635,5.2480955,0.0,0,0,1,0,0,0,0
26815603,5.2464843,0.0,0,0,1,0,0,0,0
27315603,5.2126465,0.0,0,0,1,0,0,0,0
27815605,5.24165,0.0,0,0,1,0,0,0,0
28315603,5.2480955,0.0,0,0,1,0,0,0,0
28815603,5.2142577,0.0,0,0,1,0,0,0,0
29315603,5.2464843,0.0,0,0,1,0,0,0,0
29815613,5.2480955,0.0,0,0,1,0,0,0,0
30315609,5.2384276,0.0,0,0,1,0,0,0,0
30825603,5.2770996,0.0,0,0,1,0,0,0,0
31325641,5.2464843,0.0,0,0,1,0,0,0,0
31825630,5.24165,0.0,0,0,1,0,0,0,0
32325603,5.231982,0.0,0,0,1,0,0,0,0
32825603,5.244873,0.0,0,0,1,0,0,0,0
33325613,5.22876,0.0,0,0,1,0,0,0,0
33825612,5.243262,0.0,0,0,1,0,0,0,0
34335603,5.231982,0.0,0,0,1,0,0,0,0
34835631,5.2464843,0.0,0,0,1,0,0,0,0
35335603,5.2916017,0.0,0,0,1,0,0,0,0
35835603,5.21748,0.0,0,0,1,0,0,0,0
36335603,5.2851562,0.0,0,0,1,0,0,0,0
36835603,5.2480955,0.0,0,0,1,0,0,0,0
37345603,5.244873,0.0,0,0,1,0,0,0,0
37845603,5.2770996,0.0,0,0,1,0,0,0,0
38345603,5.2497067,0.0,0,0,1,0,0,0,0
38845603,5.2513185,0.0,0,0,1,0,0,0,0
39345613,5.22876,0.0,0,0,1,0,0,0,0
39845606,5.2497067,0.0,0,0,1,0,0,0,0
40355603,5.243262,0.0,0,0,1,0,0,0,0
40855603,5.2497067,0.0,0,0,1,0,0,0,0
41355603,5.2464843,0.0,0,0,1,0,0,0,0
41855603,5.2867675,0.0,0,0,1,0,0,0,0
42355603,5.2529297,0.0,0,0,1,0,0,0,0
42855603,5.270654,0.0,0,0,1,0,0,0,0
43355631,5.280322,0.0,0,0,1,0,0,0,0
43865603,5.21748,0.0,0,0,1,0,0,0,0
44365605,5.278711,0.0,0,0,1,0,0,0,0
44865614,5.2497067,0.0,0,0,1,0,0,0,0
45365607,5.235205,0.0,0,0,1,0,0,0,0
45865603,5.215869,0.0,0,0,1,0,0,0,0
46365603,5.2497067,0.0,0,0,1,0,0,0,0
46865603,5.215869,0.0,0,0,1,0,0,0,0
47375603,5.2094235,0.0,0,0,1,0,0,0,0
47875603,5.28999,0.0,0,0,1,0,0,0,0
48375613,5.264209,0.0,0,0,1,0,0,0,0
49375650,5.2480955,0.0,0,0,1,0,0,0,0
49875605,5.270654,0.0,0,0,1,0,0,0,0
50375603,5.2126465,0.0,0,0,1,0,0,0,0
50885607,5.244873,0.0,0,0,1,0,0,0,0
51385610,5.2464843,0.0,0,0,1,0,0,0,0
51885603,5.2142577,0.0,0,0,1,0,0,0,0
52385603,5.2223144,0.0,0,0,1,0,0,0,0
52885603,5.2883787,0.0,0,0,1,0,0,0,0
53385604,5.259375,0.0,0,0,1,0,0,0,0
53885603,5.2513185,0.0,0,0,1,0,0,0,0
54395602,5.2480955,0.0,0,0,1,0,0,0,0
54895603,5.2497067,0.0,0,0,1,0,0,0,0
55395603,5.244873,0.0,0,0,1,0,0,0,0
55895603,5.24165,0.0,0,0,1,0,0,0,0
56395603,5.215869,0.0,0,0,1,0,0,0,0
56895603,5.215869,0.0,0,0,1,0,0,0,0
57395603,5.2480955,0.0,0,0,1,0,0,0,0
57895603,5.244873,0.0,0,0,1,0,0,0,0
58405603,5.2126465,0.0,0,0,1,0,0,0,0
58905605,5.2513185,0.0,0,0,1,0,0,0,0
59405603,5.2754884,0.0,0,0,1,0,0,0,0
59905621,5.244873,0.0,0,0,1,0,0,0,0
60405619,5.2480955,0.0,0,0,1,0,0,0,0
60905603,5.2996583,0.0,0,0,1,0,0,0,0
61405608,5.215869,0.0,0,0,1,0,0,0,0
61905604,5.2368164,0.0,0,0,1,0,0,0,0
62405603,5.240039,0.0,0,0,1,0,0,0,0
63415603,5.2110353,0.0,0,0,1,0,0,0,0
63915609,5.2497067,0.0,0,0,1,0,0,0,0
64415603,5.278711,0.0,0,0,1,0,0,0,0
64915626,5.219092,0.0,0,0,1,0,0,0,0
65415603,5.278711,0.0,0,0,1,0,0,0,0
65915603,5.2916017,0.0,0,0,1,0,0,0,0
66415603,5.243262,0.0,0,0,1,0,0,0,0
66925603,5.2497067,0.0,0,0,1,0,0,0,0
67425603,5.2480955,0.0,0,0,1,0,0,0,0
67925602,5.244873,0.0,0,0,1,0,0,0,0
68425647,5.219092,0.0,0,0,1,0,0,0,0
68925604,5.2513185,0.0,0,0,1,0,0,0,0
69435601,5.2335935,0.0,0,0,1,0,0,0,0
69935640,5.2529297,0.0,0,0,1,0,0,0,0
70435603,5.215869,0.0,0,0,1,0,0,0,0
70935603,5.254541,0.0,0,0,1,0,0,0,0
71435603,5.280322,0.0,0,0,1,0,0,0,0
71935603,5.2770996,0.0,0,0,1,0,0,0,0
72435603,5.283545,0.0,0,0,1,0,0,0,0
72935603,5.2513185,0.0,0,0,1,0,0,0,0
73435618,5.2513185,0.0,0,0,1,0,0,0,0
73935603,5.2497067,0.0,0,0,1,0,0,0,0
74445603,5.2513185,0.0,0,0,1,0,0,0,0
74945603,5.2480955,0.0,0,0,1,0,0,0,0
75445607,5.244873,0.0,0,0,1,0,0,0,0
75945603,5.2384276,0.0,0,0,1,0,0,0,0
76445603,5.2754884,0.0,0,0,1,0,0,0,0
76945603,5.2513185,0.0,0,0,1,0,0,0,0
77445603,5.2770996,0.0,0,0,1,0,0,0,0
77945603,5.2964354,0.0,0,0,1,0,0,0,0
78455636,5.269043,0.0,0,0,1,0,0,0,0
78955603,5.2110353,0.0,0,0,1,0,0,0,0
79455613,5.2497067,0.0,0,0,1,0,0,0,0
79955603,5.2464843,0.0,0,0,1,0,0,0,0
80455603,5.2384276,0.0,0,0,1,0,0,0,0
80955605,5.244873,0.0,0,0,1,0,0,0,0
81455603,5.2239256,0.0,0,0,1,0,0,0,0
81955603,5.2029786,0.0,0,0,1,0,0,0,0
82455603,5.2883787,0.0,0,0,1,0,0,0,0
82955603,5.2819333,0.0,0,0,1,0,0,0,0
83465652,5.215869,0.0,0,0,1,0,0,0,0
83965620,5.269043,0.0,0,0,1,0,0,0,0
84465603,5.2770996,0.0,0,0,1,0,0,0,0
84965603,5.2078123,0.0,0,0,1,0,0,0,0
85465603,5.2529297,0.0,0,0,1,0,0,0,0
85965609,5.2480955,0.0,0,0,1,0,0,0,0
86465607,5.21748,0.0,0,0,1,0,0,0,0
86965603,5.2094235,0.0,0,0,1,0,0,0,0
87465604,5.254541,0.0,0,0,1,0,0,0,0
87975603,5.215869,0.0,0,0,1,0,0,0,0
88475630,5.2142577,0.0,0,0,1,0,0,0,0
88975603,5.2883787,0.0,0,0,1,0,0,0,0
89475603,5.2497067,0.0,0,0,1,0,0,0,0
89975620,5.21748,0.0,0,0,1,0,0,0,0
90475603,5.2513185,0.0,0,0,1,0,0,0,0
91485603,5.220703,0.0,0,0,1,0,0,0,0
91985603,5.2497067,0.0,0,0,1,0,0,0,0
92485603,5.235205,0.0,0,0,1,0,0,0,0
92985603,5.21748,0.0,0,0,1,0,0,0,0
93485648,5.2497067,0.0,0,0,1,0,0,0,0
93995603,5.2867675,0.0,0,0,1,0,0,0,0
94495603,5.240039,0.0,0,0,1,0,0,0,0
94995610,5.2867675,0.0,0,0,1,0,0,0,0
95495603,5.28999,0.0,0,0,1,0,0,0,0
95995603,5.2480955,0.0,0,0,1,0,0,0,0
96495603,5.2368164,0.0,0,0,1,0,0,0,0
96995603,5.235205,0.0,0,0,1,0,0,0,0
97495647,5.244873,0.0,0,0,1,0,0,0,0
97995603,5.2223144,0.0,0,0,1,0,0,0,0
98495641,5.243262,0.0,0,0,1,0,0,0,0
99005650,5.21748,0.0,0,0,1,0,0,0,0
99505603,5.2513185,0.0,0,0,1,0,0,0,0
100005603,5.244873,0.0,0,0,1,0,0,0,0
100505603,5.2480955,0.0,0,0,1,0,0,0,0
101005603,5.293213,0.0,0,0,1,0,0,0,0
101505609,5.2577634,0.0,0,0,1,0,0,0,0
102005623,5.2464843,0.0,0,0,1,0,0,0,0
102505603,5.2480955,0.0,0,0,1,0,0,0,0
103005603,5.2497067,0.0,0,0,1,0,0,0,0
103515615,5.21748,0.0,0,0,1,0,0,0,0
104015603,5.24165,0.0,0,0,1,0,0,0,0
104515626,5.2464843,0.0,0,0,1,0,0,0,0
105015603,5.2368164,0.0,0,0,1,0,0,0,0
105515620,5.2384276,0.0,0,0,1,0,0,0,0
106025604,5.269043,0.0,0,0,1,0,0,0,0
106525603,5.2851562,0.0,0,0,1,0,0,0,0
107025634,5.2513185,0.0,0,0,1,0,0,0,0
107525603,5.2480955,0.0,0,0,1,0,0,0,0
108025603,5.270654,0.0,0,0,1,0,0,0,0
108525609,5.2239256,0.0,0,0,1,0,0,0,0
109025606,5.21748,0.0,0,0,1,0,0,0,0
109535602,5.2480955,0.0,0,0,1,0,0,0,0
110035603,5.215869,0.0,0,0,1,0,0,0,0
110535609,5.219092,0.0,0,0,1,0,0,0,0
111035615,5.2464843,0.0,0,0,1,0,0,0,0
111535603,5.2867675,0.0,0,0,1,0,0,0,0
112045634,5.235205,0.0,0,0,1,0,0,0,0
112545630,5.302881,0.0,0,0,1,0,0,0,0
113045603,5.2964354,0.0,0,0,1,0,0,0,0
113545624,5.2513185,0.0,0,0,1,0,0,0,0
114045603,5.2529297,0.0,0,0,1,0,0,0,0
114545603,5.219092,0.0,0,0,1,0,0,0,0
115045603,5.24165,0.0,0,0,1,0,0,0,0
115555606,5.2529297,0.0,0,0,1,0,0,0,0
116055603,5.2529297,0.0,0,0,1,0,0,0,0
116555603,5.219092,0.0,0,0,1,0,0,0,0
117055610,5.2464843,0.0,0,0,1,0,0,0,0
117555603,5.243262,0.0,0,0,1,0,0,0,0
118055603,5.2464843,0.0,0,0,1,0,0,0,0
119055640,5.243262,0.0,0,0,1,0,0,0,0
119555603,5.270654,0.0,0,0,1,0,0,0,0
120055603,5.2384276,0.0,0,0,1,0,0,0,0
120555603,5.244873,0.0,0,0,1,0,0,0,0
121055611,5.2497067,0.0,0,0,1,0,0,0,0
121555603,5.244873,0.0,0,0,1,0,0,0,0
122065635,5.2529297,0.0,0,0,1,0,0,0,0
122565603,5.2513185,0.0,0,0,1,0,0,0,0
123065603,5.278711,0.0,0,0,1,0,0,0,0
123565603,5.2851562,0.0,0,0,1,0,0,0,0
124065603,5.2722654,0.0,0,0,1,0,0,0,0
124565603,5.269043,0.0,0,0,1,0,0,0,0
125075604,5.215869,0.0,0,0,1,0,0,0,0
125575620,5.244873,0.0,0,0,1,0,0,0,0
126075609,5.243262,0.0,0,0,1,0,0,0,0
126575603,5.20459,0.0,0,0,1,0,0,0,0
127075633,5.2094235,0.0,0,0,1,0,0,0,0
127575603,5.2384276,0.0,0,0,1,0,0,0,0
128085603,5.244873,0.0,0,0,1,0,0,0,0
128585603,5.2126465,0.0,0,0,1,0,0,0,0
129085603,5.293213,0.0,0,0,1,0,0,0,0
129585603,5.28999,0.0,0,0,1,0,0,0,0
130085643,5.2271485,0.0,0,0,1,0,0,0,0
130585603,5.2464843,0.0,0,0,1,0,0,0,0
131095607,5.243262,0.0,0,0,1,0,0,0,0
131595603,5.2142577,0.0,0,0,1,0,0,0,0
132095635,5.2480955,0.0,0,0,1,0,0,0,0
132595603,5.2271485,0.0,0,0,1,0,0,0,0
133095605,5.2126465,0.0,0,0,1,0,0,0,0
133595603,5.2464843,0.0,0,0,1,0,0,0,0
134105614,5.240039,0.0,0,0,1,0,0,0,0
134605610,5.22876,0.0,0,0,1,0,0,0,0
135105614,5.2497067,0.0,0,0,1,0,0,0,0
135605610,5.2883787,0.0,0,0,1,0,0,0,0
136105603,5.264209,0.0,0,0,1,0,0,0,0
136605603,5.244873,0.0,0,0,1,0,0,0,0
137115649,5.294824,0.0,0,0,1,0,0,0,0
137615603,5.243262,0.0,0,0,1,0,0,0,0
138115603,5.2770996,0.0,0,0,1,0,0,0,0
138615603,5.2497067,0.0,0,0,1,0,0,0,0
139115611,5.2480955,0.0,0,0,1,0,0,0,0
139615603,5.215869,0.0,0,0,1,0,0,0,0
140115603,5.2497067,0.0,0,0,1,0,0,0,0
140615603,5.2738767,0.0,0,0,1,0,0,0,0
141125614,5.225537,0.0,0,0,1,0,0,0,0
141625603,5.28999,0.0,0,0,1,0,0,0,0
142125620,5.2738767,0.0,0,0,1,0,0,0,0
142625618,5.2480955,0.0,0,0,1,0,0,0,0
143125603,5.244873,0.0,0,0,1,0,0,0,0
143625605,5.2480955,0.0,0,0,1,0,0,0,0
144135613,5.215869,0.0,0,0,1,0,0,0,0
144635603,5.244873,0.0,0,0,1,0,0,0,0
145135604,5.2368164,0.0,0,0,1,0,0,0,0
145635603,5.21748,0.0,0,0,1,0,0,0,0
146135603,5.2464843,0.0,0,0,1,0,0,0,0
146645603,5.2625976,0.0,0,0,1,0,0,0,0
147145619,5.2480955,0.0,0,0,1,0,0,0,0
147645603,5.2916017,0.0,0,0,1,0,0,0,0
148145637,5.2126465,0.0,0,0,1,0,0,0,0
148645603,5.2867675,0.0,0,0,1,0,0,0,0
149155603,5.244873,0.0,0,0,1,0,0,0,0
149655603,5.244873,0.0,0,0,1,0,0,0,0
150155603,5.225537,0.0,0,0,1,0,0,0,0
150655622,5.2142577,0.0,0,0,1,0,0,0,0
151155603,5.2384276,0.0,0,0,1,0,0,0,0
151655603,5.243262,0.0,0,0,1,0,0,0,0
152155639,5.2480955,0.0,0,0,1,0,0,0,0
152655603,5.2625976,0.0,0,0,1,0,0,0,0
153155603,5.28999,0.0,0,0,1,0,0,0,0
153665603,5.293213,0.0,0,0,1,0,0,0,0
154165606,5.2529297,0.0,0,0,1,0,0,0,0
154665603,5.243262,0.0,0,0,1,0,0,0,0
155165603,5.24165,0.0,0,0,1,0,0,0,0
155665628,5.240039,0.0,0,0,1,0,0,0,0
156165603,5.2480955,0.0,0,0,1,0,0,0,0
156665603,5.2239256,0.0,0,0,1,0,0,0,0
157165628,5.219092,0.0,0,0,1,0,0,0,0
157675603,5.2513185,0.0,0,0,1,0,0,0,0
158175603,5.244873,0.0,0,0,1,0,0,0,0
158675603,5.2529297,0.0,0,0,1,0,0,0,0
159175603,5.2851562,0.0,0,0,1,0,0,0,0
159675648,5.235205,0.0,0,0,1,0,0,0,0
160175603,5.2497067,0.0,0,0,1,0,0,0,0
160675615,5.2335935,0.0,0,0,1,0,0,0,0
