timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
4411071,32767,32767,32767,32767,-73,32767,32767,32767
4415071,32767,32767,32767,32767,32767,-64,32767,32767
4419152,32767,32767,32767,32767,-47,32767,32767,32767
4423071,32767,32767,32767,32767,32767,-39,32767,32767
4427071,32767,32767,32767,32767,32767,32767,32767,32767
4431070,32767,32767,32767,32767,-55,32767,32767,32767
4435071,32767,32767,32767,32767,32767,-64,32767,32767
4439122,32767,32767,32767,32767,32767,32767,32767,32767
4443071,32767,32767,32767,32767,32767,-39,32767,32767
4447100,32767,32767,32767,32767,32767,32767,32767,32767
4451094,32767,32767,32767,32767,-46,32767,32767,32767
4455094,32767,32767,32767,32767,32767,-64,32767,32767
4459126,32767,32767,32767,32767,32767,32767,32767,32767
4463094,32767,32767,32767,32767,-60,-39,32767,32767
4467100,32767,32767,32767,32767,32767,32767,32767,32767
4471094,32767,32767,32767,32767,32767,32767,32767,32767
4475094,32767,32767,32767,32767,-73,-64,32767,32767
4479128,32767,32767,32767,32767,32767,32767,32767,32767
4483094,32767,32767,32767,32767,32767,-39,32767,32767
4487101,32767,32767,32767,32767,32767,32767,32767,32767
4491094,32767,32767,32767,32767,32767,32767,32767,32767
4495094,32767,32767,32767,32767,-55,-55,32767,32767
4499148,32767,32767,32767,32767,32767,32767,32767,32767
4503127,32767,32767,32767,32767,32767,-40,32767,32767
4507100,32767,32767,32767,32767,-74,32767,32767,32767
4511093,32767,32767,32767,32767,32767,32767,32767,32767
4515094,32767,32767,32767,32767,-46,-71,32767,32767
4519117,32767,32767,32767,32767,32767,32767,32767,32767
4523115,32767,32767,32767,32767,32767,-40,32767,32767
4527101,32767,32767,32767,32767,32767,32767,32767,32767
4531094,32767,32767,32767,32767,32767,32767,32767,32767
4535094,32767,32767,32767,32767,32767,-71,32767,32767
4539100,32767,32767,32767,32767,-74,32767,32767,32767
4543094,32767,32767,32767,32767,32767,-40,32767,32767
4547094,32767,32767,32767,32767,-46,32767,32767,32767
4551094,32767,32767,32767,32767,32767,32767,32767,32767
4555100,32767,32767,32767,32767,32767,-72,32767,32767
4559100,32767,32767,32767,32767,-55,32767,32767,32767
4563094,32767,32767,32767,32767,32767,-40,32767,32767
4567094,32767,32767,32767,32767,32767,32767,32767,32767
4571094,32767,32767,32767,32767,32767,32767,32767,32767
4575101,32767,32767,32767,32767,32767,-72,32767,32767
4579100,32767,32767,32767,32767,-47,32767,32767,32767
4583094,32767,32767,32767,32767,32767,-40,32767,32767
4587160,32767,32767,32767,32767,32767,32767,32767,32767
4591094,32767,32767,32767,32767,-60,32767,32767,32767
4595101,32767,32767,32767,32767,32767,-73,32767,32767
4599094,32767,32767,32767,32767,32767,32767,32767,32767
4603094,32767,32767,32767,32767,-73,32767,32767,32767
4607100,32767,32767,32767,32767,32767,32767,32767,32767
4611094,32767,32767,32767,32767,32767,-40,32767,32767
4615101,32767,32767,32767,32767,32767,32767,32767,32767
4619094,32767,32767,32767,32767,32767,32767,32767,32767
4623094,32767,32767,32767,32767,-55,-63,32767,32767
4627114,32767,32767,32767,32767,32767,32767,32767,32767
4631094,32767,32767,32767,32767,32767,-39,32767,32767
4635101,32767,32767,32767,32767,-74,32767,32767,32767
4639094,32767,32767,32767,32767,32767,32767,32767,32767
4643094,32767,32767,32767,32767,-46,-63,32767,32767
4647105,32767,32767,32767,32767,32767,32767,32767,32767
4651094,32767,32767,32767,32767,32767,-40,32767,32767
4655094,32767,32767,32767,32767,32767,32767,32767,32767
4659094,32767,32767,32767,32767,32767,32767,32767,32767
4663101,32767,32767,32767,32767,32767,-64,32767,32767
4667135,32767,32767,32767,32767,-74,32767,32767,32767
4671126,32767,32767,32767,32767,32767,-40,32767,32767
4675094,32767,32767,32767,32767,-46,32767,32767,32767
4679094,32767,32767,32767,32767,32767,32767,32767,32767
4683101,32767,32767,32767,32767,32767,-64,32767,32767
4687102,32767,32767,32767,32767,-56,32767,32767,32767
4691127,32767,32767,32767,32767,32767,-41,32767,32767
4695094,32767,32767,32767,32767,32767,32767,32767,32767
4699094,32767,32767,32767,32767,32767,32767,32767,32767
4703101,32767,32767,32767,32767,32767,-57,32767,32767
4707101,32767,32767,32767,32767,32767,32767,32767,32767
4711095,32767,32767,32767,32767,-67,-40,32767,32767
4715094,32767,32767,32767,32767,32767,32767,32767,32767
4719094,32767,32767,32767,32767,-46,32767,32767,32767
4723101,32767,32767,32767,32767,32767,-73,32767,32767
4727101,32767,32767,32767,32767,32767,32767,32767,32767
4731094,32767,32767,32767,32767,-55,-40,32767,32767
4735095,32767,32767,32767,32767,32767,32767,32767,32767
4739094,32767,32767,32767,32767,32767,32767,32767,32767
4743094,32767,32767,32767,32767,32767,-72,32767,32767
4747101,32767,32767,32767,32767,32767,32767,32767,32767
4751094,32767,32767,32767,32767,32767,-40,32767,32767
4755149,32767,32767,32767,32767,-74,32767,32767,32767
4759108,32767,32767,32767,32767,32767,32767,32767,32767
4763094,32767,32767,32767,32767,-46,-72,32767,32767
4767101,32767,32767,32767,32767,32767,32767,32767,32767
4771101,32767,32767,32767,32767,32767,-41,32767,32767
4775141,32767,32767,32767,32767,-56,32767,32767,32767
4779094,32767,32767,32767,32767,32767,32767,32767,32767
4783094,32767,32767,32767,32767,32767,-72,32767,32767
4787101,32767,32767,32767,32767,32767,32767,32767,32767
4791101,32767,32767,32767,32767,32767,-41,32767,32767
4795118,32767,32767,32767,32767,-47,32767,32767,32767
4799094,32767,32767,32767,32767,32767,32767,32767,32767
4803094,32767,32767,32767,32767,32767,-72,32767,32767
4807094,32767,32767,32767,32767,-52,32767,32767,32767
4811101,32767,32767,32767,32767,32767,32767,32767,32767
4815100,32767,32767,32767,32767,32767,32767,32767,32767
4819094,32767,32767,32767,32767,-66,-40,32767,32767
4823095,32767,32767,32767,32767,32767,32767,32767,32767
4827094,32767,32767,32767,32767,32767,32767,32767,32767
4831095,32767,32767,32767,32767,32767,-63,32767,32767
4835101,32767,32767,32767,32767,32767,32767,32767,32767
4839130,32767,32767,32767,32767,-67,-41,32767,32767
4843094,32767,32767,32767,32767,32767,32767,32767,32767
4847094,32767,32767,32767,32767,32767,32767,32767,32767
4851094,32767,32767,32767,32767,-71,-63,32767,32767
4855106,32767,32767,32767,32767,32767,32767,32767,32767
4859128,32767,32767,32767,32767,-47,-41,32767,32767
4863095,32767,32767,32767,32767,32767,32767,32767,32767
4867094,32767,32767,32767,32767,32767,32767,32767,32767
4871120,32767,32767,32767,32767,32767,-64,32767,32767
4875101,32767,32767,32767,32767,32767,32767,32767,32767
4879097,32767,32767,32767,32767,32767,-40,32767,32767
4883097,32767,32767,32767,32767,-73,32767,32767,32767
4887070,32767,32767,32767,32767,32767,32767,32767,32767
4891095,32767,32767,32767,32767,-46,-64,32767,32767
4895107,32767,32767,32767,32767,32767,32767,32767,32767
4899101,32767,32767,32767,32767,32767,-41,32767,32767
4903135,32767,32767,32767,32767,-67,32767,32767,32767
4907094,32767,32767,32767,32767,32767,32767,32767,32767
4911094,32767,32767,32767,32767,32767,-56,32767,32767
4915101,32767,32767,32767,32767,32767,32767,32767,32767
4919101,32767,32767,32767,32767,32767,-41,32767,32767
4923141,32767,32767,32767,32767,-47,32767,32767,32767
4927095,32767,32767,32767,32767,32767,32767,32767,32767
4931095,32767,32767,32767,32767,32767,-72,32767,32767
4935101,32767,32767,32767,32767,-59,32767,32767,32767
4939102,32767,32767,32767,32767,32767,-41,32767,32767
4943166,32767,32767,32767,32767,32767,32767,32767,32767
4947094,32767,32767,32767,32767,-73,32767,32767,32767
4951094,32767,32767,32767,32767,32767,-71,32767,32767
4955101,32767,32767,32767,32767,32767,32767,32767,32767
4959095,32767,32767,32767,32767,32767,-40,32767,32767
4963094,32767,32767,32767,32767,32767,32767,32767,32767
4967094,32767,32767,32767,32767,-55,32767,32767,32767
4971095,32767,32767,32767,32767,32767,-71,32767,32767
4975101,32767,32767,32767,32767,32767,32767,32767,32767
4979094,32767,32767,32767,32767,-73,-40,32767,32767
4983094,32767,32767,32767,32767,32767,32767,32767,32767
4987095,32767,32767,32767,32767,-46,32767,32767,32767
4991094,32767,32767,32767,32767,32767,-71,32767,32767
4995101,32767,32767,32767,32767,32767,32767,32767,32767
4999094,32767,32767,32767,32767,32767,-40,32767,32767
5003094,32767,32767,32767,32767,32767,32767,32767,32767
5007137,32767,32767,32767,32767,32767,32767,32767,32767
5011099,32767,32767,32767,32767,-73,-72,32767,32767
5015094,32767,32767,32767,32767,32767,32767,32767,32767
5019094,32767,32767,32767,32767,-46,32767,32767,32767
5023095,32767,32767,32767,32767,32767,32767,32767,32767
5027122,32767,32767,32767,32767,32767,32767,32767,32767
5031116,32767,32767,32767,32767,-56,-72,32767,32767
5035094,32767,32767,32767,32767,32767,32767,32767,32767
5039094,32767,32767,32767,32767,32767,-64,32767,32767
5043101,32767,32767,32767,32767,32767,32767,32767,32767
5047101,32767,32767,32767,32767,32767,-41,32767,32767
5051135,32767,32767,32767,32767,-47,32767,32767,32767
5055095,32767,32767,32767,32767,32767,32767,32767,32767
5059095,32767,32767,32767,32767,32767,-64,32767,32767
5063101,32767,32767,32767,32767,-62,32767,32767,32767
5067071,32767,32767,32767,32767,32767,-40,32767,32767
5071104,32767,32767,32767,32767,32767,32767,32767,32767
5075095,32767,32767,32767,32767,-74,32767,32767,32767
5079094,32767,32767,32767,32767,32767,-64,32767,32767
5083101,32767,32767,32767,32767,32767,32767,32767,32767
5087094,32767,32767,32767,32767,32767,-40,32767,32767
5091152,32767,32767,32767,32767,32767,32767,32767,32767
5095094,32767,32767,32767,32767,-55,32767,32767,32767
5099095,32767,32767,32767,32767,32767,-64,32767,32767
5103101,32767,32767,32767,32767,32767,32767,32767,32767
5107095,32767,32767,32767,32767,-65,-40,32767,32767
5111132,32767,32767,32767,32767,32767,32767,32767,32767
5115095,32767,32767,32767,32767,-46,32767,32767,32767
5119094,32767,32767,32767,32767,32767,-64,32767,32767
5123101,32767,32767,32767,32767,32767,32767,32767,32767
5127102,32767,32767,32767,32767,32767,-41,32767,32767
5131101,32767,32767,32767,32767,32767,32767,32767,32767
5135109,32767,32767,32767,32767,32767,32767,32767,32767
5139102,32767,32767,32767,32767,-74,-57,32767,32767
5143108,32767,32767,32767,32767,32767,32767,32767,32767
5147102,32767,32767,32767,32767,-46,-40,32767,32767
5151102,32767,32767,32767,32767,32767,32767,32767,32767
5155109,32767,32767,32767,32767,32767,32767,32767,32767
5159108,32767,32767,32767,32767,-67,-72,32767,32767
5163108,32767,32767,32767,32767,32767,32767,32767,32767
5167102,32767,32767,32767,32767,32767,-40,32767,32767
5171102,32767,32767,32767,32767,32767,32767,32767,32767
5175140,32767,32767,32767,32767,32767,32767,32767,32767
5179128,32767,32767,32767,32767,-47,-72,32767,32767
5183108,32767,32767,32767,32767,32767,32767,32767,32767
5187102,32767,32767,32767,32767,32767,-40,32767,32767
5191102,32767,32767,32767,32767,-61,32767,32767,32767
5195139,32767,32767,32767,32767,32767,32767,32767,32767
5199135,32767,32767,32767,32767,32767,-72,32767,32767
5203108,32767,32767,32767,32767,-74,32767,32767,32767
5207102,32767,32767,32767,32767,32767,-40,32767,32767
5211102,32767,32767,32767,32767,32767,32767,32767,32767
5215102,32767,32767,32767,32767,32767,32767,32767,32767
5219104,32767,32767,32767,32767,32767,-72,32767,32767
5223108,32767,32767,32767,32767,-56,32767,32767,32767
5227102,32767,32767,32767,32767,32767,-40,32767,32767
5231102,32767,32767,32767,32767,32767,32767,32767,32767
5235102,32767,32767,32767,32767,-66,32767,32767,32767
5239124,32767,32767,32767,32767,32767,-73,32767,32767
5243109,32767,32767,32767,32767,32767,32767,32767,32767
5247102,32767,32767,32767,32767,-70,-65,32767,32767
5251110,32767,32767,32767,32767,32767,32767,32767,32767
5255102,32767,32767,32767,32767,32767,-40,32767,32767
5259134,32767,32767,32767,32767,32767,32767,32767,32767
5263109,32767,32767,32767,32767,32767,32767,32767,32767
5267103,32767,32767,32767,32767,-56,-65,32767,32767
5271108,32767,32767,32767,32767,32767,32767,32767,32767
5275103,32767,32767,32767,32767,32767,-40,32767,32767
5279139,32767,32767,32767,32767,-62,32767,32767,32767
5283108,32767,32767,32767,32767,32767,32767,32767,32767
5287102,32767,32767,32767,32767,32767,-65,32767,32767
5291108,32767,32767,32767,32767,-70,32767,32767,32767
5295102,32767,32767,32767,32767,32767,-40,32767,32767
5299102,32767,32767,32767,32767,32767,32767,32767,32767
5303102,32767,32767,32767,32767,32767,32767,32767,32767
5307102,32767,32767,32767,32767,32767,-65,32767,32767
5311108,32767,32767,32767,32767,-53,32767,32767,32767
5315102,32767,32767,32767,32767,32767,-40,32767,32767
5319102,32767,32767,32767,32767,32767,32767,32767,32767
5323102,32767,32767,32767,32767,-67,32767,32767,32767
5327121,32767,32767,32767,32767,32767,-64,32767,32767
5331109,32767,32767,32767,32767,-47,32767,32767,32767
5335102,32767,32767,32767,32767,32767,-40,32767,32767
5339102,32767,32767,32767,32767,32767,32767,32767,32767
5343121,32767,32767,32767,32767,32767,32767,32767,32767
5347140,32767,32767,32767,32767,32767,-57,32767,32767
5351108,32767,32767,32767,32767,32767,32767,32767,32767
5355102,32767,32767,32767,32767,-71,-40,32767,32767
5359107,32767,32767,32767,32767,32767,32767,32767,32767
5363138,32767,32767,32767,32767,-47,32767,32767,32767
5367109,32767,32767,32767,32767,32767,-72,32767,32767
5371108,32767,32767,32767,32767,32767,32767,32767,32767
5375102,32767,32767,32767,32767,-64,-40,32767,32767
5379103,32767,32767,32767,32767,32767,32767,32767,32767
5383102,32767,32767,32767,32767,32767,32767,32767,32767
5387102,32767,32767,32767,32767,32767,-72,32767,32767
5391108,32767,32767,32767,32767,32767,32767,32767,32767
5395102,32767,32767,32767,32767,-47,-40,32767,32767
5399145,32767,32767,32767,32767,32767,32767,32767,32767
5403102,32767,32767,32767,32767,32767,32767,32767,32767
5407102,32767,32767,32767,32767,-61,-73,32767,32767
5411108,32767,32767,32767,32767,32767,32767,32767,32767
5415102,32767,32767,32767,32767,32767,-40,32767,32767
5419102,32767,32767,32767,32767,-74,32767,32767,32767
5423102,32767,32767,32767,32767,32767,32767,32767,32767
5427134,32767,32767,32767,32767,32767,-73,32767,32767
5431108,32767,32767,32767,32767,32767,32767,32767,32767
5435102,32767,32767,32767,32767,32767,-40,32767,32767
5439102,32767,32767,32767,32767,-56,32767,32767,32767
5443102,32767,32767,32767,32767,32767,32767,32767,32767
5447135,32767,32767,32767,32767,32767,-73,32767,32767
5451102,32767,32767,32767,32767,-72,32767,32767,32767
5455127,32767,32767,32767,32767,32767,-64,32767,32767
5459108,32767,32767,32767,32767,-47,32767,32767,32767
5463102,32767,32767,32767,32767,32767,-41,32767,32767
5467102,32767,32767,32767,32767,32767,32767,32767,32767
5471108,32767,32767,32767,32767,32767,32767,32767,32767
5475125,32767,32767,32767,32767,32767,-65,32767,32767
5479077,32767,32767,32767,32767,32767,32767,32767,32767
5483071,32767,32767,32767,32767,-73,-40,32767,32767
5487071,32767,32767,32767,32767,32767,32767,32767,32767
5491071,32767,32767,32767,32767,-46,32767,32767,32767
5495075,32767,32767,32767,32767,32767,-63,32767,32767
5499077,32767,32767,32767,32767,32767,32767,32767,32767
5503071,32767,32767,32767,32767,-55,-40,32767,32767
5507071,32767,32767,32767,32767,32767,32767,32767,32767
5511126,32767,32767,32767,32767,32767,32767,32767,32767
5515095,32767,32767,32767,32767,32767,-63,32767,32767
5519077,32767,32767,32767,32767,32767,32767,32767,32767
5523071,32767,32767,32767,32767,-46,-40,32767,32767
5527071,32767,32767,32767,32767,32767,32767,32767,32767
5531104,32767,32767,32767,32767,32767,32767,32767,32767
5535071,32767,32767,32767,32767,-66,-63,32767,32767
5539077,32767,32767,32767,32767,32767,32767,32767,32767
5543071,32767,32767,32767,32767,32767,-40,32767,32767
5547071,32767,32767,32767,32767,-73,32767,32767,32767
5551070,32767,32767,32767,32767,32767,32767,32767,32767
5555070,32767,32767,32767,32767,32767,-63,32767,32767
5559077,32767,32767,32767,32767,32767,32767,32767,32767
5563071,32767,32767,32767,32767,32767,-40,32767,32767
5567070,32767,32767,32767,32767,-55,32767,32767,32767
5571071,32767,32767,32767,32767,32767,32767,32767,32767
5575071,32767,32767,32767,32767,32767,-72,32767,32767
5579071,32767,32767,32767,32767,-74,32767,32767,32767
5583071,32767,32767,32767,32767,32767,-47,32767,32767
5587070,32767,32767,32767,32767,-46,32767,32767,32767
5591071,32767,32767,32767,32767,32767,32767,32767,32767
5595090,32767,32767,32767,32767,32767,-72,32767,32767
5599077,32767,32767,32767,32767,32767,32767,32767,32767
5603079,32767,32767,32767,32767,32767,-40,32767,32767
5607071,32767,32767,32767,32767,32767,32767,32767,32767
5611071,32767,32767,32767,32767,-71,32767,32767,32767
5615104,32767,32767,32767,32767,32767,-73,32767,32767
5619077,32767,32767,32767,32767,-46,32767,32767,32767
5623112,32767,32767,32767,32767,32767,-41,32767,32767
5627071,32767,32767,32767,32767,32767,32767,32767,32767
5631071,32767,32767,32767,32767,-55,32767,32767,32767
5635070,32767,32767,32767,32767,32767,-72,32767,32767
5639077,32767,32767,32767,32767,32767,32767,32767,32767
5643080,32767,32767,32767,32767,32767,-40,32767,32767
5647070,32767,32767,32767,32767,32767,32767,32767,32767
5651071,32767,32767,32767,32767,-46,32767,32767,32767
5655071,32767,32767,32767,32767,32767,-71,32767,32767
5659071,32767,32767,32767,32767,32767,32767,32767,32767
5663100,32767,32767,32767,32767,-63,-65,32767,32767
5667077,32767,32767,32767,32767,32767,32767,32767,32767
5671086,32767,32767,32767,32767,32767,-40,32767,32767
5675070,32767,32767,32767,32767,-73,32767,32767,32767
5679106,32767,32767,32767,32767,32767,32767,32767,32767
5683926,32767,32767,32767,32767,32767,-72,32767,32767
5687901,32767,32767,32767,32767,32767,32767,32767,32767
5691894,32767,32767,32767,32767,32767,-48,32767,32767
5695926,32767,32767,32767,32767,-63,32767,32767,32767
5699895,32767,32767,32767,32767,32767,32767,32767,32767
5703930,32767,32767,32767,32767,32767,-72,32767,32767
5707901,32767,32767,32767,32767,-72,32767,32767,32767
5711894,32767,32767,32767,32767,32767,-48,32767,32767
5715916,32767,32767,32767,32767,-44,32767,32767,32767
5719894,32767,32767,32767,32767,32767,32767,32767,32767
5723899,32767,32767,32767,32767,32767,-71,32767,32767
5727894,32767,32767,32767,32767,32767,32767,32767,32767
5731895,32767,32767,32767,32767,32767,-48,32767,32767
5735901,32767,32767,32767,32767,32767,32767,32767,32767
5740694,32767,32767,32767,32767,-80,32767,32767,32767
5744695,32767,32767,32767,32767,32767,-80,32767,32767
5748695,32767,32767,32767,32767,-52,32767,32767,32767
5752695,32767,32767,32767,32767,32767,-56,32767,32767
5756713,32767,32767,32767,32767,32767,32767,32767,32767
5760696,32767,32767,32767,32767,-62,-39,32767,32767
5764706,32767,32767,32767,32767,32767,32767,32767,32767
5768695,32767,32767,32767,32767,32767,32767,32767,32767
5772695,32767,32767,32767,32767,32767,-63,32767,32767
5776671,32767,32767,32767,32767,32767,32767,32767,32767
5780695,32767,32767,32767,32767,-42,-47,32767,32767
5784733,32767,32767,32767,32767,32767,32767,32767,32767
5788695,32767,32767,32767,32767,32767,32767,32767,32767
5792695,32767,32767,32767,32767,-59,-56,32767,32767
5796727,32767,32767,32767,32767,32767,32767,32767,32767
5800695,32767,32767,32767,32767,32767,-47,32767,32767
5804701,32767,32767,32767,32767,-72,32767,32767,32767
5808694,32767,32767,32767,32767,32767,32767,32767,32767
5812695,32767,32767,32767,32767,32767,-56,32767,32767
5816716,32767,32767,32767,32767,32767,32767,32767,32767
5820695,32767,32767,32767,32767,32767,-47,32767,32767
5824709,32767,32767,32767,32767,-53,32767,32767,32767
5828695,32767,32767,32767,32767,32767,32767,32767,32767
5832695,32767,32767,32767,32767,32767,-56,32767,32767
5836695,32767,32767,32767,32767,-62,32767,32767,32767
5840695,32767,32767,32767,32767,32767,-47,32767,32767
5844695,32767,32767,32767,32767,32767,32767,32767,32767
5848695,32767,32767,32767,32767,-69,32767,32767,32767
5852694,32767,32767,32767,32767,32767,-55,32767,32767
5856695,32767,32767,32767,32767,32767,32767,32767,32767
5860695,32767,32767,32767,32767,32767,-47,32767,32767
5864701,32767,32767,32767,32767,32767,32767,32767,32767
5868695,32767,32767,32767,32767,-52,-40,32767,32767
5872695,32767,32767,32767,32767,32767,32767,32767,32767
5876695,32767,32767,32767,32767,32767,32767,32767,32767
5880727,32767,32767,32767,32767,-63,-57,32767,32767
5884701,32767,32767,32767,32767,32767,32767,32767,32767
5888695,32767,32767,32767,32767,32767,-40,32767,32767
5892695,32767,32767,32767,32767,-70,32767,32767,32767
5896670,32767,32767,32767,32767,32767,32767,32767,32767
5901494,32767,32767,32767,32767,32767,-64,32767,32767
5905497,32767,32767,32767,32767,32767,32767,32767,32767
5909495,32767,32767,32767,32767,32767,-48,32767,32767
5913495,32767,32767,32767,32767,-69,32767,32767,32767
5917516,32767,32767,32767,32767,32767,32767,32767,32767
5921495,32767,32767,32767,32767,32767,-63,32767,32767
5925517,32767,32767,32767,32767,-74,32767,32767,32767
5929495,32767,32767,32767,32767,32767,-48,32767,32767
5933495,32767,32767,32767,32767,-50,32767,32767,32767
5937495,32767,32767,32767,32767,32767,32767,32767,32767
5941495,32767,32767,32767,32767,32767,-64,32767,32767
5945495,32767,32767,32767,32767,32767,32767,32767,32767
5949495,32767,32767,32767,32767,32767,-48,32767,32767
5953495,32767,32767,32767,32767,32767,32767,32767,32767
5957471,32767,32767,32767,32767,-73,32767,32767,32767
5961495,32767,32767,32767,32767,32767,-63,32767,32767
5965495,32767,32767,32767,32767,-50,32767,32767,32767
5969495,32767,32767,32767,32767,32767,-47,32767,32767
5973501,32767,32767,32767,32767,32767,32767,32767,32767
5977495,32767,32767,32767,32767,-60,-40,32767,32767
5981531,32767,32767,32767,32767,32767,-65,32767,32767
